danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,song_name,artist_name
0.562,0.463,6,-7.478,1,0.0787,0.442,0.000145,0.157,0.416,125.15,audio_features,2mzM4Y0Rnx2BDZqRnhQ5Q6,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,247579,5,77,Free Mind,Tems
0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,audio_features,1XTY6rA7XQosc0ynkkE9kN,spotify:track:1XTY6rA7XQosc0ynkkE9kN,https://api.spotify.com/v1/tracks/1XTY6rA7XQosc0ynkkE9kN,https://api.spotify.com/v1/audio-analysis/1XTY6rA7XQosc0ynkkE9kN,221510,4,82,Black Friday,Tom Odell
0.723,0.778,7,-5.65,1,0.115,0.377,3.57e-06,0.0619,0.791,104.423,audio_features,0zhymr6RqNuvp0RMIvdpdA,spotify:track:0zhymr6RqNuvp0RMIvdpdA,https://api.spotify.com/v1/tracks/0zhymr6RqNuvp0RMIvdpdA,https://api.spotify.com/v1/audio-analysis/0zhymr6RqNuvp0RMIvdpdA,191559,3,86,Mood Malandro,Código FN
0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,audio_features,2TOzTqQXNmR2zDJXihjZ2e,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/audio-analysis/2TOzTqQXNmR2zDJXihjZ2e,202827,4,78,enough for you,Olivia Rodrigo
0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,audio_features,5K9tfeoiztw94dyWzF39jq,spotify:track:5K9tfeoiztw94dyWzF39jq,https://api.spotify.com/v1/tracks/5K9tfeoiztw94dyWzF39jq,https://api.spotify.com/v1/audio-analysis/5K9tfeoiztw94dyWzF39jq,129543,4,79,moment,Vierre Cloud
0.58,0.69,0,-9.52,1,0.0267,0.568,0.0221,0.226,0.922,89.981,audio_features,7JEzAlwHhCD2M1cYE6BeqJ,spotify:track:7JEzAlwHhCD2M1cYE6BeqJ,https://api.spotify.com/v1/tracks/7JEzAlwHhCD2M1cYE6BeqJ,https://api.spotify.com/v1/audio-analysis/7JEzAlwHhCD2M1cYE6BeqJ,227000,4,77,Loving Machine,TV Girl
0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,85,Made You Look,Meghan Trainor
0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,4bw8mcDUSRWfQo63ZTYRnU,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU,https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU,142335,3,90,Según Quién,Maluma
0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4,87,Freaks,Surf Curse
0.798,0.277,4,-11.096,0,0.39,0.173,5.25e-05,0.121,0.163,79.846,audio_features,1xwAWUI6Dj0WGC3KiUPN0O,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,https://api.spotify.com/v1/tracks/1xwAWUI6Dj0WGC3KiUPN0O,https://api.spotify.com/v1/audio-analysis/1xwAWUI6Dj0WGC3KiUPN0O,164801,4,81,Vigilante Shit,Taylor Swift
0.657,0.368,7,-9.978,1,0.0281,0.884,0.00293,0.109,0.522,116.221,audio_features,6n7Aj8Ok0kyktLxFjcUreo,spotify:track:6n7Aj8Ok0kyktLxFjcUreo,https://api.spotify.com/v1/tracks/6n7Aj8Ok0kyktLxFjcUreo,https://api.spotify.com/v1/audio-analysis/6n7Aj8Ok0kyktLxFjcUreo,188947,4,70,Old Ties and Companions,Watchhouse
0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,audio_features,0lREs0EdgrMQQKw00yx0Ct,spotify:track:0lREs0EdgrMQQKw00yx0Ct,https://api.spotify.com/v1/tracks/0lREs0EdgrMQQKw00yx0Ct,https://api.spotify.com/v1/audio-analysis/0lREs0EdgrMQQKw00yx0Ct,153750,4,81,Una Noche en Medellín,Cris Mj
0.417,0.551,2,-8.361,1,0.272,0.56,0.0,0.129,0.216,86.848,audio_features,4TSDz7xZtxIXeKwiOuCe25,spotify:track:4TSDz7xZtxIXeKwiOuCe25,https://api.spotify.com/v1/tracks/4TSDz7xZtxIXeKwiOuCe25,https://api.spotify.com/v1/audio-analysis/4TSDz7xZtxIXeKwiOuCe25,224972,4,72,Me U & Hennessy (feat. Lil Wayne),DeJ Loaf
0.82,0.494,1,-9.47,1,0.18,0.166,4.35e-06,0.13,0.362,95.994,audio_features,2ODUTBkiOWoYSUjKpGJxQE,spotify:track:2ODUTBkiOWoYSUjKpGJxQE,https://api.spotify.com/v1/tracks/2ODUTBkiOWoYSUjKpGJxQE,https://api.spotify.com/v1/audio-analysis/2ODUTBkiOWoYSUjKpGJxQE,100267,4,73,Blue Bills (feat. $NOT & Fenix Flexin),DJ Scheme
0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,audio_features,4Pn0JlCUusD2QHjADuOzuV,spotify:track:4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/tracks/4Pn0JlCUusD2QHjADuOzuV,https://api.spotify.com/v1/audio-analysis/4Pn0JlCUusD2QHjADuOzuV,259267,3,70,Humble And Kind,Tim McGraw
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,230813,4,75,Slide (feat. Frank Ocean & Migos),Calvin Harris
0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,audio_features,7FYH5AW3bVfZHJIQpq3UOA,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA,284387,4,77,I Don't Fuck With You,Big Sean
0.59,0.874,9,-6.724,1,0.068,0.0154,1.68e-06,0.947,0.465,126.999,audio_features,7Ee6XgP8EHKDhTMYLIndu9,spotify:track:7Ee6XgP8EHKDhTMYLIndu9,https://api.spotify.com/v1/tracks/7Ee6XgP8EHKDhTMYLIndu9,https://api.spotify.com/v1/audio-analysis/7Ee6XgP8EHKDhTMYLIndu9,304536,4,76,"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",Elevation Worship
0.672,0.704,1,-10.066,0,0.312,0.173,0.0,0.139,0.811,99.232,audio_features,5mqPg2dyqb1gBNyg9ycGcT,spotify:track:5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/tracks/5mqPg2dyqb1gBNyg9ycGcT,https://api.spotify.com/v1/audio-analysis/5mqPg2dyqb1gBNyg9ycGcT,219707,4,75,Party And Bullshit,The Notorious B.I.G.
0.374,0.301,8,-8.675,1,0.0334,0.87,4.09e-06,0.133,0.346,120.791,audio_features,6EAu25LT3JAlO585PFkLhB,spotify:track:6EAu25LT3JAlO585PFkLhB,https://api.spotify.com/v1/tracks/6EAu25LT3JAlO585PFkLhB,https://api.spotify.com/v1/audio-analysis/6EAu25LT3JAlO585PFkLhB,161160,4,72,Snow (with Percy Faith & His Orchestra),Rosemary Clooney
0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,audio_features,6vxHp3CDNo0afgKGp2yi1E,spotify:track:6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/tracks/6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/audio-analysis/6vxHp3CDNo0afgKGp2yi1E,164813,4,73,Me and Julio Down by the Schoolyard,Paul Simon
0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,audio_features,6YbhspuOar1D9WSSnfe7ds,spotify:track:6YbhspuOar1D9WSSnfe7ds,https://api.spotify.com/v1/tracks/6YbhspuOar1D9WSSnfe7ds,https://api.spotify.com/v1/audio-analysis/6YbhspuOar1D9WSSnfe7ds,207347,4,71,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg
0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071,audio_features,44XjoNvtwevktFKjvVe1vH,spotify:track:44XjoNvtwevktFKjvVe1vH,https://api.spotify.com/v1/tracks/44XjoNvtwevktFKjvVe1vH,https://api.spotify.com/v1/audio-analysis/44XjoNvtwevktFKjvVe1vH,339612,4,78,Andrea,Bad Bunny
0.397,0.0521,9,-29.745,1,0.0313,0.932,0.874,0.229,0.101,77.982,audio_features,4VkEkljlOC5cMbRMhREO5E,spotify:track:4VkEkljlOC5cMbRMhREO5E,https://api.spotify.com/v1/tracks/4VkEkljlOC5cMbRMhREO5E,https://api.spotify.com/v1/audio-analysis/4VkEkljlOC5cMbRMhREO5E,150661,4,77,snowfall (Slowed + Reverb),Øneheart
0.491,0.77,5,-6.018,0,0.308,0.112,0.0,0.319,0.37,177.977,audio_features,3SsJ17EnPIu1B4GZshqjIS,spotify:track:3SsJ17EnPIu1B4GZshqjIS,https://api.spotify.com/v1/tracks/3SsJ17EnPIu1B4GZshqjIS,https://api.spotify.com/v1/audio-analysis/3SsJ17EnPIu1B4GZshqjIS,189427,3,74,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),Metro Boomin
0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,audio_features,6Yqmv7XJLCrQEauMbPGZSw,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/audio-analysis/6Yqmv7XJLCrQEauMbPGZSw,349933,4,74,Maria I'm Drunk (feat. Justin Bieber & Young Thug),Travis Scott
0.26,0.87,1,-22.09,1,0.335,0.00433,0.959,0.519,0.0394,63.73,audio_features,2QtHxdxJ5Dc2eVHEfPA079,spotify:track:2QtHxdxJ5Dc2eVHEfPA079,https://api.spotify.com/v1/tracks/2QtHxdxJ5Dc2eVHEfPA079,https://api.spotify.com/v1/audio-analysis/2QtHxdxJ5Dc2eVHEfPA079,164000,4,73,Cozy Thunder And Rain - Seamless,Drip-Drop
0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,audio_features,0Li1OuXXfi7950ilZUFGkF,spotify:track:0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/tracks/0Li1OuXXfi7950ilZUFGkF,https://api.spotify.com/v1/audio-analysis/0Li1OuXXfi7950ilZUFGkF,158709,4,77,Cardigan,Don Toliver
0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,0.396,122.331,audio_features,5Ber68jZ7ytegr2UISEdb7,spotify:track:5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/tracks/5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/audio-analysis/5Ber68jZ7ytegr2UISEdb7,171093,4,72,Santa Claus Is Coming to Town,Michael Bublé
0.8,0.545,1,-7.002,0,0.127,0.00369,0.000461,0.0445,0.294,119.954,audio_features,0zo4aX57COch7Wh3NRImTM,spotify:track:0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/tracks/0zo4aX57COch7Wh3NRImTM,https://api.spotify.com/v1/audio-analysis/0zo4aX57COch7Wh3NRImTM,269840,4,84,Heartbeat,Childish Gambino
0.667,0.786,6,-6.973,0,0.0393,0.176,0.00107,0.149,0.781,135.873,audio_features,2bXJMQZSJND3UYq5mjV4cB,spotify:track:2bXJMQZSJND3UYq5mjV4cB,https://api.spotify.com/v1/tracks/2bXJMQZSJND3UYq5mjV4cB,https://api.spotify.com/v1/audio-analysis/2bXJMQZSJND3UYq5mjV4cB,174523,3,82,CARNAL,Peso Pluma
0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4,82,Complicated,Avril Lavigne
0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,audio_features,76hfruVvmfQbw0eYn1nmeC,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147,4,83,Cake By The Ocean,DNCE
0.77,0.576,8,-11.845,0,0.339,0.138,0.0,0.08,0.364,166.162,audio_features,40QrLHWdsxyXLAdjJG4Rxs,spotify:track:40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/tracks/40QrLHWdsxyXLAdjJG4Rxs,https://api.spotify.com/v1/audio-analysis/40QrLHWdsxyXLAdjJG4Rxs,127200,4,77,Chosen 1,Polo G
0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5,83,Candy Shop,50 Cent
0.677,0.241,8,-11.133,1,0.0407,0.847,0.0,0.0523,0.963,172.315,audio_features,3i8j2dKXChkErfi8jsDDuH,spotify:track:3i8j2dKXChkErfi8jsDDuH,https://api.spotify.com/v1/tracks/3i8j2dKXChkErfi8jsDDuH,https://api.spotify.com/v1/audio-analysis/3i8j2dKXChkErfi8jsDDuH,173493,4,74,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,Gene Autry
0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,audio_features,1170VohRSx6GwE6QDCHPPH,spotify:track:1170VohRSx6GwE6QDCHPPH,https://api.spotify.com/v1/tracks/1170VohRSx6GwE6QDCHPPH,https://api.spotify.com/v1/audio-analysis/1170VohRSx6GwE6QDCHPPH,282206,4,77,Kilby Girl,The Backseat Lovers
0.557,0.866,6,-4.454,1,0.0503,0.394,0.0,0.11,0.631,167.767,audio_features,7bPp2NmpmyhLJ7zWazAXMu,spotify:track:7bPp2NmpmyhLJ7zWazAXMu,https://api.spotify.com/v1/tracks/7bPp2NmpmyhLJ7zWazAXMu,https://api.spotify.com/v1/audio-analysis/7bPp2NmpmyhLJ7zWazAXMu,209415,4,88,TULUM,Peso Pluma
0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512,audio_features,7GQjJEwqlp6m5HNWVQd6OR,spotify:track:7GQjJEwqlp6m5HNWVQd6OR,https://api.spotify.com/v1/tracks/7GQjJEwqlp6m5HNWVQd6OR,https://api.spotify.com/v1/audio-analysis/7GQjJEwqlp6m5HNWVQd6OR,215853,4,74,Good Directions,Billy Currington
0.571,0.399,4,-11.92,1,0.0364,0.766,0.0146,0.0926,0.612,141.932,audio_features,2R3I5DiDf8bLz2QjrPmUpk,spotify:track:2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/tracks/2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/audio-analysis/2R3I5DiDf8bLz2QjrPmUpk,129464,4,76,Vagabond,Caamp
0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075,audio_features,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/tracks/4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/audio-analysis/4CzhtKifG867Lu5DNQVBSA,124094,4,79,Vamp Anthem,Playboi Carti
0.752,0.83,8,-3.187,0,0.0458,0.0651,0.0,0.105,0.442,124.952,audio_features,6vkEJP0K2rPfe0ucPnKkLd,spotify:track:6vkEJP0K2rPfe0ucPnKkLd,https://api.spotify.com/v1/tracks/6vkEJP0K2rPfe0ucPnKkLd,https://api.spotify.com/v1/audio-analysis/6vkEJP0K2rPfe0ucPnKkLd,184820,4,79,Vocation,Ozuna
0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,audio_features,6S7o12almFeL57rbRvdY5l,spotify:track:6S7o12almFeL57rbRvdY5l,https://api.spotify.com/v1/tracks/6S7o12almFeL57rbRvdY5l,https://api.spotify.com/v1/audio-analysis/6S7o12almFeL57rbRvdY5l,90324,4,76,Vas,jagger finn
0.546,0.898,2,-3.067,0,0.162,0.0266,0.0,0.129,0.639,173.17,audio_features,5XUuldRjPXcP5QxyEN4IXT,spotify:track:5XUuldRjPXcP5QxyEN4IXT,https://api.spotify.com/v1/tracks/5XUuldRjPXcP5QxyEN4IXT,https://api.spotify.com/v1/audio-analysis/5XUuldRjPXcP5QxyEN4IXT,191415,4,76,Voices In My Head,Falling In Reverse
0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,audio_features,266Vb7ItE3o1q8HdJ9QOvn,spotify:track:266Vb7ItE3o1q8HdJ9QOvn,https://api.spotify.com/v1/tracks/266Vb7ItE3o1q8HdJ9QOvn,https://api.spotify.com/v1/audio-analysis/266Vb7ItE3o1q8HdJ9QOvn,168320,4,77,Verbatim,Mother Mother
0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,audio_features,2vmfvSoZBFAt9hhRoEByLi,spotify:track:2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/tracks/2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/audio-analysis/2vmfvSoZBFAt9hhRoEByLi,230125,4,80,Volví,Aventura
0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,audio_features,5Sk39LuvdwuvL84jD01Dum,spotify:track:5Sk39LuvdwuvL84jD01Dum,https://api.spotify.com/v1/tracks/5Sk39LuvdwuvL84jD01Dum,https://api.spotify.com/v1/audio-analysis/5Sk39LuvdwuvL84jD01Dum,107045,4,80,vendetta!,MUPP
0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,audio_features,4IU1RL4BKvFyXtbTwaHAvW,spotify:track:4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/tracks/4IU1RL4BKvFyXtbTwaHAvW,https://api.spotify.com/v1/audio-analysis/4IU1RL4BKvFyXtbTwaHAvW,211387,4,74,Ventura Highway,America
0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,audio_features,6kopmMZiyLmw7h66uXcXR7,spotify:track:6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/tracks/6kopmMZiyLmw7h66uXcXR7,https://api.spotify.com/v1/audio-analysis/6kopmMZiyLmw7h66uXcXR7,219413,4,79,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson
0.83,0.644,10,-5.431,0,0.407,0.0298,0.0,0.11,0.227,155.103,audio_features,0HrWshW3SuFJ6nKS9ba9Mh,spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,https://api.spotify.com/v1/tracks/0HrWshW3SuFJ6nKS9ba9Mh,https://api.spotify.com/v1/audio-analysis/0HrWshW3SuFJ6nKS9ba9Mh,173419,4,71,Vette Motors,YoungBoy Never Broke Again
0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4,82,Versace on the Floor,Bruno Mars
0.896,0.377,9,-5.502,1,0.0935,0.0123,1.43e-06,0.115,0.255,113.886,audio_features,1ITpqT1kDATCtMBwOK7sYn,spotify:track:1ITpqT1kDATCtMBwOK7sYn,https://api.spotify.com/v1/tracks/1ITpqT1kDATCtMBwOK7sYn,https://api.spotify.com/v1/audio-analysis/1ITpqT1kDATCtMBwOK7sYn,136573,4,72,vent,Baby Keem
0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,audio_features,2SL6oP2YAEQbqsrkOzRGO4,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/tracks/2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,269554,4,78,Venom - Music From The Motion Picture,Eminem
0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,audio_features,1MB8kTH7VKvAMfL9SHgJmG,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/tracks/1MB8kTH7VKvAMfL9SHgJmG,https://api.spotify.com/v1/audio-analysis/1MB8kTH7VKvAMfL9SHgJmG,215600,4,85,VAGABUNDO,Sebastian Yatra
0.565,0.203,2,-13.656,1,0.0332,0.902,0.0,0.115,0.408,93.213,audio_features,5PJH1U5Iie893v48Fl9yaC,spotify:track:5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/tracks/5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/audio-analysis/5PJH1U5Iie893v48Fl9yaC,180000,4,77,Cool About It,boygenius
0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,audio_features,0W6I02J9xcqK8MtSeosEXb,spotify:track:0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/tracks/0W6I02J9xcqK8MtSeosEXb,https://api.spotify.com/v1/audio-analysis/0W6I02J9xcqK8MtSeosEXb,138293,4,78,Get Into It (Yuh),Doja Cat
0.408,0.47,10,-10.149,1,0.0893,0.666,5.44e-05,0.0926,0.0953,51.66,audio_features,4lUsBLTAiufWocWtg4H0my,spotify:track:4lUsBLTAiufWocWtg4H0my,https://api.spotify.com/v1/tracks/4lUsBLTAiufWocWtg4H0my,https://api.spotify.com/v1/audio-analysis/4lUsBLTAiufWocWtg4H0my,234613,4,76,J.,Ivan Cornejo
0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4,74,U Got It Bad,USHER
0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,audio_features,3XCpS4k8WqNnCpcDOSRRuz,spotify:track:3XCpS4k8WqNnCpcDOSRRuz,https://api.spotify.com/v1/tracks/3XCpS4k8WqNnCpcDOSRRuz,https://api.spotify.com/v1/audio-analysis/3XCpS4k8WqNnCpcDOSRRuz,239888,4,79,Escapism. - Sped Up,RAYE
0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4,78,Uprising,Muse
0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,audio_features,6xL9MJ2yt39HPPZPyGkRy8,spotify:track:6xL9MJ2yt39HPPZPyGkRy8,https://api.spotify.com/v1/tracks/6xL9MJ2yt39HPPZPyGkRy8,https://api.spotify.com/v1/audio-analysis/6xL9MJ2yt39HPPZPyGkRy8,180706,4,70,Untouchable,YoungBoy Never Broke Again
0.903,0.685,11,-4.772,0,0.105,0.069,1.12e-05,0.127,0.873,130.01,audio_features,3VBj0lzjmhTzVFPEDOjNCG,spotify:track:3VBj0lzjmhTzVFPEDOjNCG,https://api.spotify.com/v1/tracks/3VBj0lzjmhTzVFPEDOjNCG,https://api.spotify.com/v1/audio-analysis/3VBj0lzjmhTzVFPEDOjNCG,188180,4,83,BATTER UP,BABYMONSTER
0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4,78,"break up with your girlfriend, i'm bored",Ariana Grande
0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.03,audio_features,2VEsmoek0sol9MnJFyoG9e,spotify:track:2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/tracks/2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/audio-analysis/2VEsmoek0sol9MnJFyoG9e,175093,4,73,Burnin' Up,Jonas Brothers
0.463,0.332,9,-10.1,0,0.048,0.854,0.0,0.109,0.537,197.707,audio_features,6W2k8I5gQGFZNQ1n97sCFV,spotify:track:6W2k8I5gQGFZNQ1n97sCFV,https://api.spotify.com/v1/tracks/6W2k8I5gQGFZNQ1n97sCFV,https://api.spotify.com/v1/audio-analysis/6W2k8I5gQGFZNQ1n97sCFV,147383,4,70,Sober Me Up,LECADE
0.542,0.578,10,-6.094,0,0.0501,0.533,0.00756,0.556,0.399,143.646,audio_features,34Yl756FwYuZldE9xnshj5,spotify:track:34Yl756FwYuZldE9xnshj5,https://api.spotify.com/v1/tracks/34Yl756FwYuZldE9xnshj5,https://api.spotify.com/v1/audio-analysis/34Yl756FwYuZldE9xnshj5,113604,4,77,if u think i'm pretty,Artemas
0.844,0.639,11,-4.461,0,0.0437,0.62,0.0,0.46,0.974,121.033,audio_features,01ksPzu3Bw8Lsf9o6xIk8C,spotify:track:01ksPzu3Bw8Lsf9o6xIk8C,https://api.spotify.com/v1/tracks/01ksPzu3Bw8Lsf9o6xIk8C,https://api.spotify.com/v1/audio-analysis/01ksPzu3Bw8Lsf9o6xIk8C,163560,3,76,Mi Último Deseo,Banda Los Recoditos
0.764,0.264,9,-18.716,0,0.12,0.139,0.0109,0.104,0.0385,135.016,audio_features,40TZnaw4eDPChJNHw2Swf3,spotify:track:40TZnaw4eDPChJNHw2Swf3,https://api.spotify.com/v1/tracks/40TZnaw4eDPChJNHw2Swf3,https://api.spotify.com/v1/audio-analysis/40TZnaw4eDPChJNHw2Swf3,128005,5,75,Let U Go,lucidbeatz
